frequency_hz,vpp_mv,frames,codes_mean,codes_median,codes_stddev,measured_frequency_mean_hz
230000.0,100.0,25,3159.7416,3159.648,0.4025404327517485,230000.0
230000.0,150.0,25,4740.7970000000005,4740.866,0.4446674262861477,230000.0
230000.0,200.0,25,6322.540400000001,6322.558,0.347307011158757,230000.0
230000.0,250.0,25,7903.0120400000005,7902.993,0.3943887909158193,230000.0
240000.0,10.0,25,313.58992,313.372,0.6391223307004682,240000.0
240000.0,20.0,25,631.2162400000001,631.181,0.23307703104339283,240000.0
240000.0,30.0,25,948.82768,948.79,0.23305153421507238,240000.0
240000.0,40.0,25,1263.0008,1262.943,0.20498273097995612,240000.0
240000.0,50.0,25,1577.91796,1578.006,0.3985817336507086,240000.0
240000.0,100.0,25,3152.1020000000003,3152.086,0.3721436281867818,240000.0
240000.0,150.0,25,4731.09576,4731.188,0.5569953881317605,240000.0
240000.0,200.0,25,6308.73116,6308.67,0.5770429918125497,240000.0
240000.0,250.0,25,7886.9124,7887.029,0.4912122962630019,240000.0
250000.0,10.0,25,312.7786,308.853,6.308672259675566,250000.0
250000.0,20.0,25,626.438,627.053,5.147980543863778,250000.0
250000.0,30.0,25,942.3422,942.981,5.082944013069595,250000.0
250000.0,40.0,25,1254.96256,1255.326,4.577334736110063,250000.0
250000.0,50.0,25,1570.22444,1569.882,2.84259177624927,250000.0
250000.0,100.0,25,3149.4638,3150.427,2.243285964829278,250000.0
250000.0,150.0,25,4720.86264,4720.741,2.5703252538151755,250000.0
250000.0,200.0,25,6298.812,6299.252,3.104887205680774,250000.0
250000.0,250.0,25,7870.1938,7870.117,1.4599479442774783,250000.0
260000.0,10.0,25,312.58675999999997,312.589,0.25007827254681186,260000.0
260000.0,20.0,25,623.60164,623.547,0.22506050386507478,260000.0
260000.0,30.0,25,937.20596,937.138,0.28187465015499186,260000.0
260000.0,40.0,25,1257.35524,1257.322,0.3110380401172756,260000.0
260000.0,50.0,25,1576.6342800000002,1576.622,0.33175105365320545,260000.0
260000.0,100.0,25,3141.0459600000004,3141.079,0.40217891342035805,260000.0
260000.0,150.0,25,4711.32856,4711.339,0.3549431593930796,260000.0
260000.0,200.0,25,6285.98512,6285.96,0.49585621464293994,260000.0
260000.0,250.0,25,7857.85216,7857.855,0.4031368680734301,260000.0
270000.0,10.0,25,310.83892,310.687,0.42179880701585615,270000.0
270000.0,20.0,25,621.76452,621.751,0.15530386215416742,270000.0
270000.0,30.0,25,938.72412,938.74,0.36663773073703415,270000.0
270000.0,40.0,25,1250.11468,1250.131,0.37732465808638604,270000.0
270000.0,50.0,25,1568.73696,1568.49,0.6204002243713326,270000.0
270000.0,100.0,25,3138.2278,3138.232,0.4978303325431192,270000.0
270000.0,150.0,25,4704.39996,4704.479,0.4609670252848582,270000.0
270000.0,200.0,25,6273.68232,6273.725,0.34617495230011147,270000.0
270000.0,250.0,25,7841.9988,7841.929,0.2863099020292036,270000.0
280000.0,10.0,25,312.35116,312.337,0.19851462011649795,280000.0
280000.0,20.0,25,622.0535199999999,621.998,0.26681111221237164,280000.0
280000.0,30.0,25,937.71132,937.729,0.22443559788946196,280000.0
280000.0,40.0,25,1252.51284,1252.508,0.2924884517378357,280000.0
280000.0,50.0,25,1567.3553200000001,1567.367,0.14783361458070327,280000.0
280000.0,100.0,25,3134.35608,3134.438,0.4724245480497522,280000.0
280000.0,150.0,25,4700.55812,4700.546,0.3740189642251264,280000.0
280000.0,200.0,25,6267.71096,6267.794,0.42917357607379436,280000.0
280000.0,250.0,25,7834.302119999999,7834.238,0.39741719338750064,280000.0
290000.0,10.0,25,310.13548,310.138,0.11376471157612647,290000.0
290000.0,20.0,25,624.36452,624.369,0.43798996518185235,290000.0
290000.0,30.0,25,941.4242399999999,941.424,0.3338670729496924,290000.0
290000.0,40.0,25,1254.6654,1254.64,0.22735980295557856,290000.0
290000.0,50.0,25,1565.82992,1565.774,0.19939266185093638,290000.0
290000.0,100.0,25,3128.75792,3128.809,0.25551562300571345,290000.0
290000.0,150.0,25,4697.08,4697.129,0.3678067971095873,290000.0
290000.0,200.0,25,6261.29644,6261.37,0.28557886196287036,290000.0
290000.0,250.0,25,7826.4516,7826.445,0.21274115727807602,290000.0
300000.0,10.0,25,310.95756,310.211,2.454459290027034,300000.0
300000.0,20.0,25,622.59592,623.053,1.2520988753289475,300000.0
300000.0,30.0,25,937.1555999999999,936.32,3.8231332699763443,300000.0
300000.0,40.0,25,1253.3290399999998,1254.046,1.890412113376357,300000.0
300000.0,50.0,25,1564.62532,1563.799,1.8200991340034283,300000.0
300000.0,100.0,25,3128.04516,3127.475,2.1267233516374624,300000.0
300000.0,150.0,25,4692.39824,4692.263,0.7233963383927517,300000.0
300000.0,200.0,25,6257.05944,6257.123,2.3548159856770225,300000.0
300000.0,250.0,25,7821.31444,7820.899,1.1800271888392555,300000.0
310000.0,10.0,25,313.21716,313.187,0.4100326504072563,310000.0
310000.0,20.0,25,622.09,622.014,0.4630785678478315,310000.0
310000.0,30.0,25,934.61344,934.695,0.3308985439677994,310000.0
310000.0,40.0,25,1250.0054,1249.998,0.24098497878496908,310000.0
310000.0,50.0,25,1564.00608,1564.021,0.24739214538865156,310000.0
310000.0,100.0,25,3129.5908799999997,3129.547,0.25424088105574494,310000.0
310000.0,150.0,25,4690.99252,4691.011,0.3658305749934429,310000.0
310000.0,200.0,25,6255.4462,6255.526,0.3501379156845613,310000.0
310000.0,250.0,25,7821.580400000001,7821.567,0.28112161069555297,310000.0
320000.0,10.0,25,312.71324,312.7,0.18283856923527142,320000.0
320000.0,20.0,25,622.5592,622.568,0.11119604309506677,320000.0
320000.0,30.0,25,936.07884,936.067,0.2656681659514288,320000.0
320000.0,40.0,25,1250.89664,1250.878,0.30514794837912523,320000.0
320000.0,50.0,25,1565.7366,1565.798,0.22144344650496064,320000.0
320000.0,100.0,25,3126.92608,3126.889,0.2998586226874053,320000.0
320000.0,150.0,25,4692.71444,4692.761,0.3236510565408969,320000.0
320000.0,200.0,25,6256.508320000001,6256.483,0.2560541692689421,320000.0
